Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Order ID,Customer_ID,Price,Discount,Delivery Time,Shipping Mode,Customer Rating,Customer Segment,Returned,Return Reason,Return
29-11-2022,Smartphone,Electronics,South,9,4527,677.34,"3,099",ABC3099,503,29,6,Standard,2.9,Premium,Yes,Not Returned,No
25-05-2022,Printer,Office,South,4,1612,240.42,"3,100",ABC3100,403,33,6,Same Day,3.2,Regular,No,Not Returned,No
04-10-2023,Printer,Office,East,2,1918,435.56,"3,101",ABC3101,959,11,9,Standard,1.3,Regular,Yes,Low Rating,No
04-01-2024,Camera,Electronics,East,1,179,42.37,"3,102",ABC3102,179,7,12,Standard,1,Regular,Yes,Low Rating,No
31-05-2024,Smartwatch,Electronics,West,3,3153,224.29,"3,103",ABC3103,1051,24,5,Standard,3.9,Premium,No,Not Returned,No
18-04-2023,Tablet,Electronics,East,8,3864,855.75,"3,104",ABC3104,483,24,8,Standard,2.8,Premium,Yes,Not Returned,No
13-05-2023,Printer,Office,South,5,2440,570.78,"3,105",ABC3105,488,34,5,Same Day,3.5,Premium,No,Not Returned,No
31-03-2023,Camera,Electronics,South,6,3660,675.38,"3,106",ABC3106,610,39,2,Same Day,4.1,Premium,No,Not Returned,No
03-08-2024,Smartwatch,Electronics,East,3,318,49.93,"3,107",ABC3107,106,39,6,Standard,3.4,Regular,Yes,Product Issue,No
16-12-2023,Mouse,Accessories,South,3,483,63.27,"3,108",ABC3108,161,31,9,Standard,2.6,Regular,Yes,Late Delivery,No
21-08-2024,Headphones,Accessories,North,6,6774,960.41,"3,109",ABC3109,1129,30,3,Express,3.8,Premium,No,Not Returned,No
02-01-2024,Monitor,Accessories,West,5,5310,806.12,"3,110",ABC3110,1062,18,1,Express,3.9,Premium,No,Not Returned,No
06-03-2024,Keyboard,Accessories,West,6,5154,779.43,"3,111",ABC3111,859,21,1,Standard,4.9,Premium,No,Not Returned,No
19-09-2023,Keyboard,Accessories,East,9,6741,823.17,"3,112",ABC3112,749,22,3,Standard,4.5,Premium,No,Not Returned,No
13-05-2022,Camera,Electronics,North,2,520,61.33,"3,113",ABC3113,260,33,10,Express,2,Regular,Yes,Low Rating,No
19-06-2024,Tablet,Electronics,East,7,1120,111.79,"3,114",ABC3114,160,24,5,Express,4.1,Regular,No,Not Returned,No
12-07-2022,Keyboard,Accessories,East,1,911,155.3,"3,115",ABC3115,911,31,3,Standard,4.8,Regular,No,Not Returned,No
21-03-2022,Monitor,Accessories,South,8,1064,190.73,"3,116",ABC3116,133,22,9,Same Day,1.8,Regular,Yes,Low Rating,No
28-04-2024,Laptop,Electronics,North,7,1981,404.3,"3,117",ABC3117,283,8,8,Same Day,2.4,Regular,Yes,Low Rating,No
20-04-2022,Camera,Electronics,South,5,4280,540.47,"3,118",ABC3118,856,5,3,Standard,3.8,Premium,No,Not Returned,No
25-06-2024,Smartwatch,Electronics,South,5,5125,268.39,"3,119",ABC3119,1025,5,9,Standard,1.5,Premium,Yes,Low Rating,No
26-12-2024,Monitor,Accessories,West,7,1575,313.96,"3,120",ABC3120,225,30,6,Express,2.5,Regular,Yes,Not Returned,No
28-04-2024,Tablet,Electronics,East,9,9972,1868.64,"3,121",ABC3121,1108,24,7,Express,3,Premium,No,Not Returned,No
01-10-2022,Smartphone,Electronics,East,8,4576,900.04,"3,122",ABC3122,572,27,4,Same Day,3.8,Premium,No,Not Returned,No
01-06-2024,Monitor,Accessories,South,7,6559,1141.32,"3,123",ABC3123,937,14,4,Standard,4.1,Premium,No,Not Returned,No
20-07-2023,Tablet,Electronics,South,1,619,35.36,"3,124",ABC3124,619,15,12,Express,2.3,Regular,Yes,Low Rating,No
09-06-2024,Headphones,Accessories,West,8,2488,151.95,"3,125",ABC3125,311,9,2,Same Day,4.6,Premium,No,Not Returned,No
29-10-2022,Mouse,Accessories,West,4,2536,148.85,"3,126",ABC3126,634,5,5,Same Day,2.9,Premium,Yes,Not Returned,No
03-02-2022,Tablet,,West,8,5416,297.5,"3,127",ABC3127,677,21,8,Same Day,2.9,Premium,Yes,Not Returned,No
13-02-2023,Smartwatch,Electronics,East,2,2334,158.07,"3,128",ABC3128,1167,26,7,Express,2.3,Regular,Yes,Low Rating,No
28-07-2022,Camera,Electronics,East,9,1080,183.42,"3,129",ABC3129,120,38,7,Express,3.5,Regular,No,Not Returned,No
08-05-2024,Tablet,Electronics,South,4,1324,127.07,"3,130",ABC3130,331,33,6,Standard,2,Regular,Yes,Low Rating,No
16-07-2023,Camera,Electronics,West,2,2304,444.08,"3,131",ABC3131,1152,8,3,Standard,3.7,Regular,No,Not Returned,No
21-02-2024,Smartphone,Electronics,East,4,4736,1026.24,"3,132",ABC3132,1184,9,5,Same Day,3.6,Premium,No,Not Returned,No
14-08-2023,Mouse,Accessories,West,9,2925,457.49,"3,133",ABC3133,325,15,1,Same Day,5,Premium,No,Not Returned,No
27-01-2023,Laptop,Electronics,East,9,6345,1627.26,"3,134",ABC3134,705,25,7,Express,2.3,Premium,Yes,Low Rating,No
13-06-2022,Headphones,Accessories,East,9,4221,912.84,"3,135",ABC3135,469,39,9,Express,1.6,Premium,Yes,Low Rating,No
06-12-2022,Headphones,Accessories,South,7,462,56.89,"3,136",ABC3136,66,16,1,Standard,4.7,Regular,Yes,Product Issue,No
13-05-2022,Monitor,Accessories,North,7,7588,1625.55,"3,137",ABC3137,1084,30,2,Standard,5,Premium,No,Not Returned,No
12-12-2022,Keyboard,Accessories,North,6,5232,1270.64,"3,138",ABC3138,872,23,3,Standard,3.2,Premium,No,Not Returned,No
01-08-2024,Camera,Electronics,East,8,1440,402.06,"3,139",ABC3139,180,11,3,Express,3.8,Regular,No,Not Returned,No
31-03-2023,Monitor,Accessories,North,2,1026,226.4,"3,140",ABC3140,513,11,8,Same Day,2.5,Regular,Yes,Not Returned,No
21-09-2024,Camera,Electronics,North,7,7455,1008.42,"3,141",ABC3141,1065,30,7,Standard,2.3,Premium,Yes,Low Rating,No
29-11-2023,Printer,Office,East,8,2456,404.35,"3,142",ABC3142,307,9,6,Standard,2.6,Premium,Yes,Not Returned,No
01-11-2022,Camera,Electronics,North,3,2859,404.56,"3,143",ABC3143,953,25,10,Express,1.5,Premium,Yes,Low Rating,No
08-01-2024,Keyboard,Accessories,East,1,311,50.66,"3,144",ABC3144,311,18,10,Standard,1.8,Regular,Yes,Low Rating,No
28-10-2022,Printer,Office,East,9,1260,246.6,"3,145",ABC3145,140,8,11,Same Day,1.2,Regular,Yes,Low Rating,No
18-01-2022,Keyboard,Accessories,South,1,466,102.48,"3,146",ABC3146,466,27,4,Express,4.4,Regular,No,Not Returned,No
22-02-2023,Laptop,Electronics,West,3,867,58.2,"3,147",ABC3147,289,24,9,Standard,2.3,Regular,Yes,Low Rating,No
24-02-2023,Monitor,Accessories,South,6,3888,275.72,"3,148",ABC3148,648,19,1,Standard,4.9,Premium,No,Not Returned,No
12-04-2024,Tablet,Electronics,North,4,3032,347.2,"3,149",ABC3149,758,33,11,Express,1.8,Premium,Yes,Low Rating,No
22-12-2023,Tablet,Electronics,North,7,4704,978.81,"3,150",ABC3150,672,12,2,Express,4.5,Premium,No,Not Returned,No
27-10-2022,Printer,Office,West,3,3186,527.75,"3,151",ABC3151,1062,23,4,Standard,3.4,Premium,No,Not Returned,No
18-08-2024,Printer,Office,North,9,6183,359.54,"3,152",ABC3152,687,32,3,Same Day,3.9,Premium,No,Not Returned,No
14-10-2022,Smartwatch,Electronics,West,1,243,21.75,"3,153",ABC3153,243,31,1,Express,4.1,Regular,Yes,Product Issue,No
20-06-2023,Smartphone,Electronics,North,3,897,235.67,"3,154",ABC3154,299,8,5,Same Day,4.3,Regular,No,Not Returned,No
19-12-2023,Headphones,Accessories,West,9,4563,675.62,"3,155",ABC3155,507,19,7,Standard,3.1,Premium,No,Not Returned,No
18-09-2022,Laptop,Electronics,South,4,628,156.98,"3,156",ABC3156,157,39,2,Same Day,3.1,Regular,No,Not Returned,No
21-12-2024,Monitor,Accessories,East,6,1050,172.83,"3,157",ABC3157,175,5,5,Standard,4,Regular,No,Not Returned,No
16-05-2022,Monitor,Accessories,North,8,3032,278.85,"3,158",ABC3158,379,7,6,Standard,2.3,Premium,Yes,Low Rating,No
27-09-2023,Keyboard,Accessories,West,1,920,118.24,"3,159",ABC3159,920,28,11,Standard,1.6,Regular,Yes,Low Rating,No
02-03-2024,Laptop,Electronics,South,2,668,90.67,"3,160",ABC3160,334,31,7,Standard,1.6,Regular,Yes,Low Rating,No
31-05-2024,Mouse,Accessories,East,5,5990,1403.53,"3,161",ABC3161,1198,38,1,Same Day,4.5,Premium,No,Not Returned,No
04-03-2024,Tablet,Electronics,South,9,9324,1223.9,"3,162",ABC3162,1036,33,7,Standard,3.3,Premium,No,Not Returned,No
11-04-2023,Keyboard,Accessories,East,8,5768,368.49,"3,163",ABC3163,721,28,4,Standard,4.4,Premium,No,Not Returned,No
01-05-2024,Laptop,Electronics,North,1,1123,318.09,"3,164",ABC3164,1123,28,8,Same Day,2.5,Regular,Yes,Not Returned,No
20-12-2024,Keyboard,Accessories,West,4,2336,453.04,"3,165",ABC3165,584,8,4,Express,4.1,Regular,No,Not Returned,No
22-11-2023,Laptop,Electronics,West,6,438,26.03,"3,166",ABC3166,73,7,6,Same Day,2.3,Regular,Yes,Low Rating,No
23-12-2022,Tablet,Electronics,North,6,5940,318.72,"3,167",ABC3167,990,38,9,Same Day,2.3,Premium,Yes,Low Rating,No
22-06-2022,Camera,Electronics,West,3,1848,549.34,"3,168",ABC3168,616,27,5,Same Day,3.8,Regular,No,Not Returned,No
17-03-2023,Keyboard,Accessories,North,3,2118,321.05,"3,169",ABC3169,706,27,12,Standard,2.3,Regular,Yes,Low Rating,No
16-01-2022,Smartphone,Electronics,North,3,231,36.73,"3,170",ABC3170,77,9,4,Standard,3.4,Regular,Yes,Product Issue,No
12-01-2024,Headphones,Accessories,South,6,978,182.46,"3,171",ABC3171,163,35,8,Standard,2.3,Regular,Yes,Low Rating,No
22-05-2023,Monitor,Accessories,North,5,4960,420.98,"3,172",ABC3172,992,10,9,Express,2,Premium,Yes,Low Rating,No
09-03-2022,Camera,Electronics,South,3,1377,330.44,"3,173",ABC3173,459,14,4,Standard,4,Regular,No,Not Returned,No
09-02-2023,Camera,Electronics,West,2,1958,227.77,"3,174",ABC3174,979,11,3,Express,4.4,Regular,No,Not Returned,No
12-06-2023,Mouse,Accessories,West,7,5607,1288.04,"3,175",ABC3175,801,25,8,Standard,2.9,Premium,Yes,Not Returned,No
24-11-2022,Smartwatch,Electronics,South,6,3504,980.7,"3,176",ABC3176,584,24,5,Same Day,3.8,Premium,No,Not Returned,No
21-11-2024,Mouse,Accessories,North,4,796,75.15,"3,177",ABC3177,199,7,2,Standard,3.6,Regular,Yes,Product Issue,No
14-08-2024,Monitor,Accessories,North,1,342,37.64,"3,178",ABC3178,342,26,10,Express,1,Regular,Yes,Low Rating,No
14-08-2024,Monitor,Accessories,South,7,6769,1549.67,"3,179",ABC3179,967,8,9,Express,1.7,Premium,Yes,Low Rating,No
29-08-2023,Headphones,Accessories,South,9,10080,1794.73,"3,180",ABC3180,1120,32,3,Standard,4,Premium,No,Not Returned,No
11-01-2024,Smartwatch,Electronics,East,7,3948,758.36,"3,181",ABC3181,564,16,12,Same Day,1,Premium,Yes,Low Rating,No
27-06-2023,Headphones,Accessories,South,4,1488,74.52,"3,182",ABC3182,372,9,2,Standard,4.1,Regular,Yes,Product Issue,No
17-01-2024,Mouse,Accessories,South,5,1200,201.8,"3,183",ABC3183,240,17,1,Standard,4.5,Regular,No,Not Returned,No
10-01-2023,Smartwatch,Electronics,North,4,4476,977.6,"3,184",ABC3184,1119,27,8,Standard,2.6,Premium,Yes,Not Returned,No
01-08-2023,Monitor,Accessories,West,1,1178,292.15,"3,185",ABC3185,1178,34,11,Same Day,1,Regular,Yes,Low Rating,No
26-12-2024,Smartwatch,Electronics,South,8,2888,149.92,"3,186",ABC3186,361,29,3,Express,4,Premium,No,Not Returned,No
13-12-2024,Smartphone,Electronics,South,6,1704,193.18,"3,187",ABC3187,284,31,7,Same Day,2.6,Regular,Yes,Not Returned,No
17-10-2022,Printer,Office,West,8,4200,1017.94,"3,188",ABC3188,525,18,1,Express,4.9,Premium,No,Not Returned,No
12-03-2024,Keyboard,Accessories,East,7,4417,562.79,"3,189",ABC3189,631,20,1,Express,5,Premium,No,Not Returned,No
20-05-2024,Camera,Electronics,West,4,764,178.83,"3,190",ABC3190,191,26,12,Express,1.8,Regular,Yes,Low Rating,No
28-06-2024,Headphones,Accessories,South,4,4000,964.43,"3,191",ABC3191,1000,25,9,Same Day,1.6,Premium,Yes,Low Rating,No
21-10-2024,Monitor,Accessories,East,9,2331,558,"3,192",ABC3192,259,25,12,Standard,1,Regular,Yes,Low Rating,No
31-01-2023,Mouse,Accessories,West,9,8172,1296.29,"3,193",ABC3193,908,12,8,Standard,2.2,Premium,Yes,Low Rating,No
20-12-2024,Laptop,Electronics,North,1,761,61.15,"3,194",ABC3194,761,20,12,Standard,1,Regular,Yes,Low Rating,No
25-11-2023,Camera,Electronics,East,2,494,56.41,"3,195",ABC3195,247,35,3,Standard,5,Regular,Yes,Product Issue,No
05-09-2023,Headphones,Accessories,East,2,194,52.16,"3,196",ABC3196,97,14,6,Standard,2.6,Regular,Yes,Product Issue,No
20-03-2024,Tablet,Electronics,West,6,5820,1423.67,"3,197",ABC3197,970,36,11,Same Day,1.6,Premium,Yes,Low Rating,No
11-04-2022,Camera,Electronics,North,5,410,121.77,"3,198",ABC3198,82,38,3,Same Day,4.5,Regular,No,Not Returned,No
06-12-2024,Smartphone,Electronics,East,6,1254,360.87,"3,199",ABC3199,209,13,12,Same Day,1.2,Regular,Yes,Low Rating,No
04-06-2022,Tablet,Electronics,East,6,3432,452.4,"3,200",ABC3200,572,21,4,Same Day,4.7,Premium,No,Not Returned,No
22-03-2024,Camera,Electronics,North,4,3792,997.99,"3,201",ABC3201,948,15,1,Same Day,4.6,Premium,No,Not Returned,No
19-11-2024,Tablet,Electronics,West,7,546,117.9,"3,202",ABC3202,78,36,5,Same Day,2.9,Regular,Yes,Not Returned,No
24-02-2022,Smartwatch,Electronics,East,3,1452,217.06,"3,203",ABC3203,484,14,1,Same Day,4.2,Regular,No,Not Returned,No
14-11-2022,Keyboard,Accessories,West,8,9296,1556.05,"3,204",ABC3204,1162,26,1,Standard,5,Premium,No,Not Returned,No
01-12-2023,Mouse,Accessories,North,1,1160,149.81,"3,205",ABC3205,1160,21,10,Express,1.6,Regular,Yes,Low Rating,No
14-01-2024,Laptop,Electronics,West,6,4728,682.01,"3,206",ABC3206,788,8,11,Same Day,1,Premium,Yes,Low Rating,No
12-02-2023,Camera,Electronics,North,6,1836,508.81,"3,207",ABC3207,306,29,11,Express,1.6,Regular,Yes,Low Rating,No
13-09-2023,Smartwatch,Electronics,South,7,6237,1784.89,"3,208",ABC3208,891,25,7,Same Day,3,Premium,No,Not Returned,No
01-09-2024,Laptop,Electronics,West,5,5845,941.79,"3,209",ABC3209,1169,5,12,Same Day,1.1,Premium,Yes,Low Rating,No
27-12-2023,Monitor,Accessories,South,9,6138,851.14,"3,210",ABC3210,682,29,6,Standard,3.4,Premium,No,Not Returned,No
23-03-2022,Camera,Electronics,West,2,1416,136.75,"3,211",ABC3211,708,21,2,Express,4.4,Regular,No,Not Returned,No
27-12-2024,Keyboard,Accessories,West,3,1851,348.9,"3,212",ABC3212,617,28,11,Standard,1,Regular,Yes,Low Rating,No
10-11-2022,Printer,Office,South,9,7452,1259.82,"3,213",ABC3213,828,6,12,Standard,1.4,Premium,Yes,Low Rating,No
29-11-2023,Tablet,Electronics,North,5,1630,190.38,"3,214",ABC3214,326,19,2,Express,3.9,Regular,No,Not Returned,No
16-08-2022,Camera,Electronics,West,6,4800,930.44,"3,215",ABC3215,800,36,11,Standard,1,Premium,Yes,Low Rating,No
23-11-2023,Smartwatch,Electronics,South,1,61,16.11,"3,216",ABC3216,61,10,7,Same Day,3.2,Regular,Yes,Product Issue,No
21-09-2023,Monitor,Accessories,East,6,942,80.27,"3,217",ABC3217,157,5,1,Same Day,4.5,Regular,Yes,Product Issue,No
30-07-2023,Smartphone,Electronics,South,8,7640,1663.63,"3,218",ABC3218,955,27,2,Same Day,5,Premium,No,Not Returned,No
12-05-2022,Camera,Electronics,South,5,4540,939.71,"3,219",ABC3219,908,21,12,Same Day,1.4,Premium,Yes,Low Rating,No
27-11-2022,Headphones,Accessories,North,1,1030,190.47,"3,220",ABC3220,1030,38,8,Same Day,2.1,Regular,Yes,Low Rating,No
20-09-2023,Printer,Office,North,2,384,30.84,"3,221",ABC3221,192,33,6,Standard,3.2,Regular,Yes,Product Issue,No
24-11-2024,Smartwatch,Electronics,West,8,8560,991.94,"3,222",ABC3222,1070,13,2,Standard,5,Premium,No,Not Returned,No
23-08-2022,Camera,Electronics,West,9,1557,117.36,"3,223",ABC3223,173,17,7,Same Day,3,Regular,No,Not Returned,No
04-05-2023,Tablet,Electronics,East,7,707,124.59,"3,224",ABC3224,101,10,4,Same Day,4,Regular,No,Not Returned,No
05-08-2022,Mouse,Accessories,West,5,3405,476.39,"3,225",ABC3225,681,10,2,Standard,4,Premium,No,Not Returned,No
15-11-2024,Tablet,Electronics,West,6,4722,522.16,"3,226",ABC3226,787,24,12,Express,1.9,Premium,Yes,Low Rating,No
04-01-2022,Headphones,Accessories,North,2,2150,625.93,"3,227",ABC3227,1075,7,6,Standard,3.7,Regular,No,Not Returned,No
04-11-2022,Monitor,Accessories,West,7,3619,827.39,"3,228",ABC3228,517,21,11,Standard,1,Premium,Yes,Low Rating,No
09-08-2023,Smartwatch,Electronics,South,4,3892,909.22,"3,229",ABC3229,973,16,9,Standard,2.9,Premium,Yes,Late Delivery,No
02-08-2022,Camera,Electronics,South,1,54,13.29,"3,230",ABC3230,54,5,11,Standard,1.4,Regular,Yes,Low Rating,No
04-12-2023,Keyboard,Accessories,South,1,612,136.25,"3,231",ABC3231,612,21,9,Standard,1.6,Regular,Yes,Low Rating,No
03-09-2022,Monitor,Accessories,East,5,3850,419.55,"3,232",ABC3232,770,7,8,Express,2,Premium,Yes,Low Rating,No
20-04-2024,Camera,Electronics,East,5,3005,389.93,"3,233",ABC3233,601,30,3,Same Day,4.4,Premium,No,Not Returned,No
15-07-2024,Headphones,Accessories,North,9,5256,1296.65,"3,234",ABC3234,584,19,3,Same Day,3.6,Premium,No,Not Returned,No
13-03-2023,Printer,Office,East,6,3576,1033.3,"3,235",ABC3235,596,36,2,Express,3.8,Premium,No,Not Returned,No
08-11-2022,Tablet,Electronics,West,5,3415,496.48,"3,236",ABC3236,683,36,5,Same Day,3.1,Premium,No,Not Returned,No
13-01-2023,Camera,Electronics,West,3,1722,203.04,"3,237",ABC3237,574,8,12,Same Day,1,Regular,Yes,Low Rating,No
14-04-2022,Mouse,Accessories,East,8,4088,853.36,"3,238",ABC3238,511,22,4,Same Day,3.3,Premium,No,Not Returned,No
09-02-2024,Headphones,Accessories,West,5,5320,882.84,"3,239",ABC3239,1064,23,7,Express,2.4,Premium,Yes,Low Rating,No
27-11-2022,Mouse,Accessories,West,6,3660,1079,"3,240",ABC3240,610,39,4,Express,4.1,Premium,No,Not Returned,No
13-05-2024,Camera,Electronics,West,6,5250,1228.49,"3,241",ABC3241,875,18,9,Same Day,2.1,Premium,Yes,Low Rating,No
17-04-2022,Laptop,Electronics,North,4,328,90.89,"3,242",ABC3242,82,37,12,Same Day,1,Regular,Yes,Low Rating,No
29-09-2023,Smartphone,Electronics,West,7,1596,359.71,"3,243",ABC3243,228,18,12,Same Day,1,Regular,Yes,Low Rating,No
11-02-2023,Printer,Office,South,7,2443,661.21,"3,244",ABC3244,349,38,2,Standard,4.3,Premium,No,Not Returned,No
23-07-2023,Smartwatch,Electronics,East,7,5432,870.08,"3,245",ABC3245,776,8,11,Standard,1.3,Premium,Yes,Low Rating,No
04-04-2022,Printer,Office,North,3,1254,221.19,"3,246",ABC3246,418,28,6,Standard,3,Regular,No,Not Returned,No
19-02-2022,Tablet,Electronics,East,5,5495,1276.27,"3,247",ABC3247,1099,33,7,Express,3.1,Premium,No,Not Returned,No
07-12-2023,Headphones,Accessories,North,4,596,72.65,"3,248",ABC3248,149,23,4,Same Day,3.8,Regular,Yes,Product Issue,No
18-10-2024,Printer,Office,South,6,3696,597.66,"3,249",ABC3249,616,10,6,Express,3.1,Premium,No,Not Returned,No
18-04-2022,Mouse,Accessories,North,6,4488,939.05,"3,250",ABC3250,748,37,7,Express,3.4,Premium,No,Not Returned,No
18-10-2023,Camera,Electronics,West,6,6846,932.21,"3,251",ABC3251,1141,23,4,Express,4.6,Premium,No,Not Returned,No
29-12-2023,Mouse,Accessories,West,8,2960,607.64,"3,252",ABC3252,370,5,8,Same Day,1.7,Premium,Yes,Low Rating,No
31-07-2023,Smartphone,Electronics,South,1,419,99.5,"3,253",ABC3253,419,9,9,Standard,1.2,Regular,Yes,Low Rating,No
03-09-2024,Laptop,Electronics,West,6,6246,327.14,"3,254",ABC3254,1041,31,1,Same Day,4.5,Premium,No,Not Returned,No
12-09-2022,Tablet,Electronics,South,4,1900,372.18,"3,255",ABC3255,475,20,7,Same Day,3.1,Regular,No,Not Returned,No
08-06-2023,Monitor,Accessories,North,7,3451,397.29,"3,256",ABC3256,493,10,9,Express,2.2,Premium,Yes,Low Rating,No
24-11-2024,Smartphone,Electronics,West,2,1612,344.37,"3,257",ABC3257,806,17,12,Express,1.5,Regular,Yes,Low Rating,No
13-08-2022,Laptop,Electronics,South,5,4445,642.83,"3,258",ABC3258,889,39,10,Express,1.5,Premium,Yes,Low Rating,No
06-08-2024,Smartwatch,Electronics,North,5,720,63.84,"3,259",ABC3259,144,23,5,Standard,2.4,Regular,Yes,Low Rating,No
16-04-2024,Mouse,Accessories,East,2,1428,234.49,"3,260",ABC3260,714,16,12,Standard,1,Regular,Yes,Low Rating,No
27-12-2024,Tablet,Electronics,East,4,3532,665.2,"3,261",ABC3261,883,20,2,Standard,4.6,Premium,No,Not Returned,No
08-09-2024,Camera,Electronics,North,6,6528,549.62,"3,262",ABC3262,1088,14,10,Same Day,2.2,Premium,Yes,Low Rating,No
04-09-2023,Monitor,Accessories,East,1,743,216.5,"3,263",ABC3263,743,29,6,Express,2,Regular,Yes,Low Rating,No
13-10-2023,Smartwatch,Electronics,East,6,1758,287.36,"3,264",ABC3264,293,24,12,Same Day,1.7,Regular,Yes,Low Rating,No
29-11-2023,Headphones,Accessories,South,8,1008,100.61,"3,265",ABC3265,126,35,12,Standard,1.2,Regular,Yes,Low Rating,No
21-10-2024,Smartphone,Electronics,East,1,995,149.86,"3,266",ABC3266,995,8,7,Express,2.6,Regular,Yes,Not Returned,No
05-10-2024,Keyboard,Accessories,West,9,4032,876.91,"3,267",ABC3267,448,27,2,Standard,4,Premium,No,Not Returned,No
29-10-2022,Smartphone,Electronics,East,6,480,131.08,"3,268",ABC3268,80,6,2,Express,5,Regular,No,Not Returned,No
25-10-2024,Laptop,Electronics,East,1,989,149.99,"3,269",ABC3269,989,26,10,Express,2.1,Regular,Yes,Low Rating,No
24-01-2022,Smartphone,Electronics,North,9,6606,759.55,"3,270",ABC3270,734,12,12,Same Day,1.2,Premium,Yes,Low Rating,No
06-02-2024,Smartwatch,Electronics,East,6,912,256.58,"3,271",ABC3271,152,11,10,Same Day,1.3,Regular,Yes,Low Rating,No
21-07-2022,Mouse,Accessories,South,4,2912,331.11,"3,272",ABC3272,728,18,1,Standard,5,Premium,No,Not Returned,No
03-02-2023,Camera,Electronics,West,5,845,69.35,"3,273",ABC3273,169,7,4,Same Day,3.7,Regular,Yes,Product Issue,No
10-08-2023,Monitor,Accessories,South,4,2804,382.82,"3,274",ABC3274,701,20,7,Same Day,2.8,Premium,Yes,Not Returned,No
28-12-2024,Laptop,Electronics,East,2,208,11.53,"3,275",ABC3275,104,23,9,Same Day,2,Regular,Yes,Low Rating,No
19-11-2022,Smartwatch,Electronics,East,1,379,42.24,"3,276",ABC3276,379,22,3,Express,3.6,Regular,Yes,Product Issue,No
18-05-2024,Mouse,Accessories,West,3,1227,113.38,"3,277",ABC3277,409,20,12,Same Day,1.2,Regular,Yes,Low Rating,No
03-08-2023,Headphones,Accessories,East,7,5551,392.37,"3,278",ABC3278,793,12,11,Standard,1.7,Premium,Yes,Low Rating,No
06-08-2022,Headphones,Accessories,West,1,423,115.44,"3,279",ABC3279,423,37,7,Express,2.4,Regular,Yes,Low Rating,No
26-01-2022,Headphones,Accessories,West,6,5982,944.81,"3,280",ABC3280,997,16,7,Express,2.8,Premium,Yes,Not Returned,No
07-12-2022,Smartphone,Electronics,West,4,3732,468.6,"3,281",ABC3281,933,15,7,Same Day,2.7,Premium,Yes,Not Returned,No
02-03-2023,Printer,Office,North,9,5904,1152.23,"3,282",ABC3282,656,9,2,Express,4.8,Premium,No,Not Returned,No
01-02-2024,Headphones,Accessories,East,5,1810,171.47,"3,283",ABC3283,362,31,6,Standard,2.9,Regular,Yes,Not Returned,No
30-01-2023,Smartphone,Electronics,South,6,5604,615.07,"3,284",ABC3284,934,16,2,Standard,4.4,Premium,No,Not Returned,No
28-04-2022,Laptop,Electronics,West,2,432,81.31,"3,285",ABC3285,216,21,6,Express,3.2,Regular,Yes,Product Issue,No
27-11-2024,Keyboard,Accessories,East,2,416,68.58,"3,286",ABC3286,208,10,10,Same Day,1.5,Regular,Yes,Low Rating,No
07-09-2022,Monitor,Accessories,North,8,1224,281.43,"3,287",ABC3287,153,37,3,Same Day,3.6,Regular,No,Not Returned,No
12-03-2022,Printer,Office,West,8,5168,672.6,"3,288",ABC3288,646,9,2,Express,4,Premium,No,Not Returned,No
10-11-2022,Monitor,Accessories,East,6,6522,502.98,"3,289",ABC3289,1087,32,12,Standard,1.2,Premium,Yes,Low Rating,No
03-09-2022,Keyboard,Accessories,South,5,1090,140.7,"3,290",ABC3290,218,18,6,Express,2.9,Regular,Yes,Not Returned,No
30-09-2024,Laptop,Electronics,South,3,1737,353.17,"3,291",ABC3291,579,9,2,Same Day,4.2,Regular,No,Not Returned,No
08-03-2024,Printer,Office,West,9,7281,1358.17,"3,292",ABC3292,809,37,5,Same Day,3.6,Premium,No,Not Returned,No
19-03-2024,Smartwatch,Electronics,South,9,5832,1007.54,"3,293",ABC3293,648,23,2,Express,4.8,Premium,No,Not Returned,No
21-07-2024,Printer,Office,East,9,7020,623.97,"3,294",ABC3294,780,26,3,Standard,4.6,Premium,No,Not Returned,No
07-06-2023,Mouse,Accessories,South,3,2001,420.08,"3,295",ABC3295,667,9,3,Express,3.7,Regular,No,Not Returned,No
13-08-2024,Monitor,Accessories,West,2,1832,489.21,"3,296",ABC3296,916,6,6,Standard,3.5,Regular,No,Not Returned,No
05-05-2024,Smartwatch,Electronics,East,6,3372,934.42,"3,297",ABC3297,562,34,6,Standard,4,Premium,No,Not Returned,No
20-12-2024,Tablet,Electronics,West,6,3384,503.86,"3,298",ABC3298,564,8,10,Express,1.7,Premium,Yes,Low Rating,No
30-11-2024,Monitor,Accessories,East,1,351,31.95,"3,299",ABC3299,351,37,3,Express,4,Regular,Yes,Product Issue,No
16-12-2024,Camera,Electronics,South,2,2092,549.42,"3,300",ABC3300,1046,17,3,Standard,3.9,Regular,No,Not Returned,No
19-03-2023,Monitor,Accessories,South,7,1309,138.46,"3,301",ABC3301,187,24,12,Standard,1,Regular,Yes,Low Rating,No
28-04-2024,Keyboard,Accessories,North,9,6696,407.36,"3,302",ABC3302,744,11,1,Standard,5,Premium,No,Not Returned,No
29-09-2022,Keyboard,Accessories,East,5,1020,162.36,"3,303",ABC3303,204,19,7,Standard,2.6,Regular,Yes,Not Returned,No
